airport,airport_iata,country,city,rental_length,start_date,start_time,return_date,return_time,date_offset,deposit_price,drive_away_price,price,currency,product_name,product_id,airbags,aircon,free_cancellation,doors,group,seats,transmission,mileage,supplier_name,average,cleanliness,condition,dropoff_time,efficiency,location,pickup_time,value_for_money,no_of_ratings,rental_days,total_price
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7095.06,7095.06,7095.06,TRY,Peugeot 3008,719247801,1,1,1,4,Full-size,5,Automatic,1000 kilometres per rental,Garenta,7.3,7.0,7.0,9.2,6.8,7.4,7.6,6.5,1318,2,21285.18
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5324.37,5324.37,5324.37,TRY,Hyundai Accent,695616931,1,1,1,4,Compact,5,Automatic,Unlimited km,Autounion,7.6,8.0,7.8,8.0,8.2,6.7,6.3,7.7,188,2,15973.11
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,4293.13,4293.13,4293.13,TRY,Renault Clio,747298591,1,1,1,4,Economy,5,Automatic,1000 kilometres per rental,Garenta,7.3,7.0,7.0,9.2,6.8,7.4,7.6,6.5,1318,2,12879.39
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7661.35,7661.35,7661.35,TRY,Jeep Renegade,695617211,1,1,1,4,Intermediate,5,Manual,Unlimited km,Autounion,7.6,8.0,7.8,8.0,8.2,6.7,6.3,7.7,188,2,22984.050000000003
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7894.74,7894.74,7894.74,TRY,Opel Grandland X,652785531,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Goldcar,7.7,7.6,7.3,8.7,7.5,8.1,7.3,7.7,509,2,23684.22
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,13686.39,13686.39,13686.39,TRY,Mercedes Vito,693772806,1,1,1,4,Full-size,8,Manual,3000 kilometres per rental,Sixt,7.4,7.2,6.9,8.9,7.5,7.4,7.8,6.7,439,2,41059.17
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,14630.1,14630.1,14630.1,TRY,Mercedes Vito,743155891,1,1,1,4,Full-size,9,Automatic,3000 kilometres per rental,Sixt,7.4,7.2,6.9,8.9,7.5,7.4,7.8,6.7,439,2,43890.3
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5156.2,5156.2,5156.2,TRY,Kia Stonic,729703121,1,1,1,5,Compact,5,Automatic,Unlimited km,Rent Go,6.4,6.1,5.4,8.4,6.2,6.4,6.3,6.2,38,2,15468.599999999999
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,15683.16,15683.16,15683.16,TRY,Volvo XC60,730225451,1,1,1,4,Premium,5,Automatic,1000 kilometres per rental,Green Motion,6.9,7.2,6.7,8.2,6.6,6.9,6.8,5.9,915,2,47049.479999999996
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,24982.71,24982.71,24982.71,TRY,BMW iX,741577036,1,1,1,4,Luxury,5,Automatic,Unlimited km,Enterprise,7.8,7.9,7.6,9.2,7.6,8.1,7.6,6.7,691,2,74948.13
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,18515.32,18515.32,18515.32,TRY,BMW iX3,741342316,1,1,1,5,Luxury,5,Automatic,Unlimited km,Alamo,8.0,8.4,8.0,9.5,7.8,8.0,7.6,7.4,1176,2,55545.96
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,4673.86,4673.86,4673.86,TRY,Renault Megane,730225306,1,1,1,4,Compact,5,Automatic,1000 kilometres per rental,Green Motion,6.9,7.2,6.7,8.2,6.6,6.9,6.8,5.9,915,2,14021.579999999998
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5424.19,5424.19,5424.19,TRY,Opel Mokka,729541916,1,1,1,4,Compact,5,Automatic,3000 kilometres per rental,Sixt,7.4,7.2,6.9,8.9,7.5,7.4,7.8,6.7,439,2,16272.57
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,6715.26,6715.26,6715.26,TRY,Audi A3,701981133,1,1,1,2,Intermediate,5,Automatic,Unlimited km,Avec Rent a Car,7.6,8.0,7.9,8.5,7.3,7.8,6.7,7.0,2661,2,20145.78
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,9883.53,9883.53,9883.53,TRY,BMW X1,741328701,1,1,1,4,Standard,5,Automatic,Unlimited km,Alamo,8.0,8.4,8.0,9.5,7.8,8.0,7.6,7.4,1176,2,29650.590000000004
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5178.95,5178.95,5178.95,TRY,Citroen C-Elysee,714873426,1,1,1,5,Compact,5,Manual,Unlimited km,Enterprise,7.8,7.9,7.6,9.2,7.6,8.1,7.6,6.7,691,2,15536.849999999999
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,13901.43,13901.43,13901.43,TRY,BMW 5 Series,714892421,1,1,1,4,Luxury,5,Automatic,Unlimited km,Enterprise,7.8,7.9,7.6,9.2,7.6,8.1,7.6,6.7,691,2,41704.29
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,24483.47,24483.47,24483.47,TRY,BMW iX,741340611,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Alamo,8.0,8.4,8.0,9.5,7.8,8.0,7.6,7.4,1176,2,73450.41
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,8673.01,8673.01,8673.01,TRY,Jeep Renegade,695617281,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Autounion,7.6,8.0,7.8,8.0,8.2,6.7,6.3,7.7,188,2,26019.03
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7582.65,7582.65,7582.65,TRY,Ford Kuga,729703111,1,1,1,5,Standard,5,Automatic,Unlimited km,Rent Go,6.4,6.1,5.4,8.4,6.2,6.4,6.3,6.2,38,2,22747.949999999997
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5921.05,5921.05,5921.05,TRY,Dacia Duster,748033501,1,1,1,4,Compact,5,Automatic,Unlimited km,Goldcar,7.7,7.6,7.3,8.7,7.5,8.1,7.3,7.7,509,2,17763.15
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5921.05,5921.05,5921.05,TRY,Renault Captur,745175926,1,1,1,5,Compact,5,Automatic,Unlimited km,Goldcar,7.7,7.6,7.3,8.7,7.5,8.1,7.3,7.7,509,2,17763.15
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,9626.32,9626.32,9626.32,TRY,Jeep Compass,726344691,1,1,1,4,Full-size,5,Automatic,Unlimited km,Autounion,7.6,8.0,7.8,8.0,8.2,6.7,6.3,7.7,188,2,28878.96
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,8182.35,8182.35,8182.35,TRY,BMW 3 Series,716205531,1,1,1,4,Premium,5,Automatic,1000 kilometres per rental,Garenta,7.3,7.0,7.0,9.2,6.8,7.4,7.6,6.5,1318,2,24547.050000000003
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5277.22,5277.22,5277.22,TRY,Toyota C-HR,741337216,1,1,1,5,Compact,5,Automatic,Unlimited km,Alamo,8.0,8.4,8.0,9.5,7.8,8.0,7.6,7.4,1176,2,15831.66
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7582.65,7582.65,7582.65,TRY,Kia Sportage,729703101,1,1,1,5,Intermediate,5,Automatic,Unlimited km,Rent Go,6.4,6.1,5.4,8.4,6.2,6.4,6.3,6.2,38,2,22747.949999999997
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5277.22,5277.22,5277.22,TRY,Renault Clio,714867426,1,1,1,4,Economy,5,Manual,Unlimited km,Enterprise,7.8,7.9,7.6,9.2,7.6,8.1,7.6,6.7,691,2,15831.66
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,8492.57,8492.57,8492.57,TRY,Renault Kadjar,699765456,1,1,1,5,Intermediate,5,Automatic,Unlimited km,Circular Car Hire,6.6,7.5,7.1,8.0,6.3,5.6,6.3,6.3,613,2,25477.71
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,4932.36,4932.36,4932.36,TRY,Hyundai i10,723691736,1,1,1,2,Mini,4,Manual,Unlimited km,Enterprise,7.8,7.9,7.6,9.2,7.6,8.1,7.6,6.7,691,2,14797.079999999998
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5187.14,5187.14,5187.14,TRY,Hyundai i20,729671376,1,1,1,5,Economy,5,Manual,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,15561.420000000002
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5188.05,5188.05,5188.05,TRY,Hyundai i20,729671336,1,1,1,5,Economy,5,Manual,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,15564.150000000001
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,13221.84,13221.84,13221.84,TRY,Alfa Romeo Tonale,741091351,1,0,1,4,Intermediate,5,Automatic,Unlimited km,Autounion,7.6,8.0,7.8,8.0,8.2,6.7,6.3,7.7,188,2,39665.520000000004
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,4845.22,4845.22,4845.22,TRY,Fiat Egea,747285471,1,1,1,4,Compact,5,Automatic,1000 kilometres per rental,Garenta,7.3,7.0,7.0,9.2,6.8,7.4,7.6,6.5,1318,2,14535.66
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7784.65,7784.65,7784.65,TRY,BMW 2 Series,741321051,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Alamo,8.0,8.4,8.0,9.5,7.8,8.0,7.6,7.4,1176,2,23353.949999999997
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5972.44,5972.44,5972.44,TRY,Renault Megane,680483916,1,1,1,4,Intermediate,5,Automatic,3000 kilometres per rental,Sixt,7.4,7.2,6.9,8.9,7.5,7.4,7.8,6.7,439,2,17917.32
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,9170.2,9170.2,9170.2,TRY,Fiat Doblo,695617161,1,1,1,4,Compact,5,Manual,Unlimited km,Autounion,7.6,8.0,7.8,8.0,8.2,6.7,6.3,7.7,188,2,27510.600000000002
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5626.9,5626.9,5626.9,TRY,Opel  Astra,680483856,1,0,1,4,Intermediate,5,Manual,3000 kilometres per rental,Sixt,7.4,7.2,6.9,8.9,7.5,7.4,7.8,6.7,439,2,16880.699999999997
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7892.87,7892.87,7892.87,TRY,Toyota Corolla,695617111,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Autounion,7.6,8.0,7.8,8.0,8.2,6.7,6.3,7.7,188,2,23678.61
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,23652.64,23652.64,23652.64,TRY,Porsche Macan,739403191,1,1,1,4,Special,5,Automatic,Unlimited km,Avec Rent a Car,7.6,8.0,7.9,8.5,7.3,7.8,6.7,7.0,2661,2,70957.92
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5189.87,5189.87,5189.87,TRY,Peugeot 301,729671381,1,1,1,4,Intermediate,5,Manual,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,15569.61
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5190.48,5190.48,5190.48,TRY,Citroen C4-Elysee,729671351,1,1,1,4,Intermediate,5,Manual,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,15571.439999999999
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,11685.42,11685.42,11685.42,TRY,Mercedes C-Class,730225401,1,1,1,4,Premium,5,Automatic,1000 kilometres per rental,Green Motion,6.9,7.2,6.7,8.2,6.6,6.9,6.8,5.9,915,2,35056.26
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,9840.42,9840.42,9840.42,TRY,BMW 3 Series,730225411,1,1,1,4,Premium,5,Automatic,1000 kilometres per rental,Green Motion,6.9,7.2,6.7,8.2,6.6,6.9,6.8,5.9,915,2,29521.260000000002
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5186.53,5186.53,5186.53,TRY,Hyundai i10,743071631,1,1,1,5,Mini,5,Manual,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,15559.59
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5187.75,5187.75,5187.75,TRY,Kia Picanto,743071726,1,1,1,5,Mini,4,Manual,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,15563.25
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7943.89,7943.89,7943.89,TRY,BMW 2 Series,714879431,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Enterprise,7.8,7.9,7.6,9.2,7.6,8.1,7.6,6.7,691,2,23831.670000000002
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7885.96,7885.96,7885.96,TRY,Audi A3 Saloon - Sedan,705853281,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Circular Car Hire,6.6,7.5,7.1,8.0,6.3,5.6,6.3,6.3,613,2,23657.88
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,19602.92,19602.92,19602.92,TRY,Volvo XC90,730225431,1,1,1,4,Luxury,7,Automatic,1000 kilometres per rental,Green Motion,6.9,7.2,6.7,8.2,6.6,6.9,6.8,5.9,915,2,58808.759999999995
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,9099.18,9099.18,9099.18,TRY,Audi Q3 Sportback,734489471,1,1,1,5,Standard,5,Automatic,Unlimited km,Rent Go,6.4,6.1,5.4,8.4,6.2,6.4,6.3,6.2,38,2,27297.54
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5758.2,5758.2,5758.2,TRY,Kia Stonic,747320151,1,1,1,4,Compact,5,Automatic,1000 kilometres per rental,Garenta,7.3,7.0,7.0,9.2,6.8,7.4,7.6,6.5,1318,2,17274.6
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5971.29,5971.29,5971.29,TRY,Fiat Tipo Estate,695616761,1,1,1,4,Compact,5,Manual,Unlimited km,Autounion,7.6,8.0,7.8,8.0,8.2,6.7,6.3,7.7,188,2,17913.87
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7582.65,7582.65,7582.65,TRY,Skoda Superb,729703106,1,1,1,5,Standard,5,Automatic,Unlimited km,Rent Go,6.4,6.1,5.4,8.4,6.2,6.4,6.3,6.2,38,2,22747.949999999997
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5188.66,5188.66,5188.66,TRY,Fiat Tipo Aegea,735432461,1,1,1,5,Compact,5,Manual,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,15565.98
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,5189.26,5189.26,5189.26,TRY,Fiat Tipo Aegea,735432591,1,1,1,5,Compact,5,Manual,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,15567.78
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,6591.75,6591.75,6591.75,TRY,Ford Focus,723664451,1,1,1,4,Compact,5,Manual,Unlimited km,Enterprise,7.8,7.9,7.6,9.2,7.6,8.1,7.6,6.7,691,2,19775.25
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,18892.93,18892.93,18892.93,TRY,BMW iX3,733120061,1,1,1,5,Special,5,Automatic,Unlimited km,Enterprise,7.8,7.9,7.6,9.2,7.6,8.1,7.6,6.7,691,2,56678.79
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7872.32,7872.32,7872.32,TRY,Volkswagen Passat,735024301,1,1,1,4,Standard,5,Automatic,1000 kilometres per rental,Green Motion,6.9,7.2,6.7,8.2,6.6,6.9,6.8,5.9,915,2,23616.96
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7872.32,7872.32,7872.32,TRY,Skoda Superb,730225341,1,1,1,4,Standard,5,Automatic,1000 kilometres per rental,Green Motion,6.9,7.2,6.7,8.2,6.6,6.9,6.8,5.9,915,2,23616.96
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,11070.2,11070.2,11070.2,TRY,Audi  Q3,740314041,1,1,1,4,Intermediate,5,Manual,1000 kilometres per rental,Green Motion,6.9,7.2,6.7,8.2,6.6,6.9,6.8,5.9,915,2,33210.600000000006
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7872.32,7872.32,7872.32,TRY,Volkswagen Passat Estate,744317741,1,1,1,4,Standard,5,Automatic,1000 kilometres per rental,Green Motion,6.9,7.2,6.7,8.2,6.6,6.9,6.8,5.9,915,2,23616.96
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7402.97,7402.97,7402.97,TRY,BMW 2 Series,745540581,1,1,1,4,Intermediate,5,Automatic,1000 kilometres per rental,Garenta,7.3,7.0,7.0,9.2,6.8,7.4,7.6,6.5,1318,2,22208.91
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7403.09,7403.09,7403.09,TRY,BMW 1 Series,741321901,1,1,1,4,Compact,5,Automatic,Unlimited km,Alamo,8.0,8.4,8.0,9.5,7.8,8.0,7.6,7.4,1176,2,22209.27
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,7554.14,7554.14,7554.14,TRY,BMW 1 Series,714891221,1,1,1,4,Compact,5,Automatic,Unlimited km,Enterprise,7.8,7.9,7.6,9.2,7.6,8.1,7.6,6.7,691,2,22662.420000000002
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,12900.87,12900.87,12900.87,TRY,Mercedes E-Class,635676543,1,1,1,4,Luxury,5,Automatic,800 kilometres per rental,Windy Car Rental,5.8,6.2,6.3,6.5,6.1,5.4,4.5,5.5,1329,2,38702.61
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,13396.91,13396.91,13396.91,TRY,Volvo XC60,748466906,1,1,1,4,Full-size,5,Automatic,4000 kilometres per rental,Windy Car Rental,5.8,6.2,6.3,6.5,6.1,5.4,4.5,5.5,1329,2,40190.729999999996
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,43403.09,43403.09,43403.09,TRY,BMW 5 Series,729671361,1,1,1,4,Luxury,5,Automatic,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,130209.26999999999
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,9497.07,9497.07,9497.07,TRY,Dacia Duster,748067571,1,1,1,4,Compact,5,Manual,Unlimited km,addCar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,28491.21
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,12662.63,12662.63,12662.63,TRY,Fiat Egea,748067556,1,1,1,4,Intermediate,5,Manual,Unlimited km,addCar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,37987.89
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,15219.58,15219.58,15219.58,TRY,Fiat Egea,748067361,1,1,1,4,Intermediate,5,Automatic,Unlimited km,addCar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,45658.74
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,10836.01,10836.01,10836.01,TRY,Renault Megane,748067596,1,1,1,4,Intermediate,5,Automatic,Unlimited km,addCar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,32508.03
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,6564.85,6564.85,6564.85,TRY,Toyota Corolla Hybrid,729542816,1,1,1,4,Compact,5,Automatic,3000 kilometres per rental,Sixt,7.4,7.2,6.9,8.9,7.5,7.4,7.8,6.7,439,2,19694.550000000003
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,10957.72,10957.72,10957.72,TRY,Dacia Duster,748067371,1,1,1,4,Compact,5,Automatic,Unlimited km,addCar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,32873.159999999996
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,6765.14,6765.14,6765.14,TRY,Audi A3,730225396,1,1,1,4,Compact,5,Automatic,1000 kilometres per rental,Green Motion,6.9,7.2,6.7,8.2,6.6,6.9,6.8,5.9,915,2,20295.420000000002
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,6941.48,6941.48,6941.48,TRY,Mini Cooper,716203691,1,1,1,4,Economy,5,Automatic,1000 kilometres per rental,Garenta,7.3,7.0,7.0,9.2,6.8,7.4,7.6,6.5,1318,2,20824.44
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,43130.12,43130.12,43130.12,TRY,Mercedes C-Class,729671366,1,1,1,4,Premium,5,Automatic,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,129390.36000000002
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,27297.54,27297.54,27297.54,TRY,Peugeot 3008,743071526,1,1,1,5,Intermediate,5,Automatic,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,81892.62
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,12917.2,12917.2,12917.2,TRY,Nissan Qashqai,729671356,1,1,1,5,Intermediate,5,Automatic,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,38751.600000000006
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,11445.01,11445.01,11445.01,TRY,Renault Clio,748067386,1,1,1,4,Economy,5,Automatic,Unlimited km,addCar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,34335.03
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,12053.62,12053.62,12053.62,TRY,Hyundai i20,748067406,1,1,1,4,Economy,5,Manual,Unlimited km,addCar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,36160.86
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,10472.85,10472.85,10472.85,TRY,Hyundai i20,729671331,1,1,1,5,Economy,5,Automatic,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,31418.550000000003
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,10633.91,10633.91,10633.91,TRY,Hyundai i10,729671391,1,1,1,5,Mini,4,Automatic,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,31901.73
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,27297.54,27297.54,27297.54,TRY,Skoda Octavia,729671346,1,1,1,5,Intermediate,5,Automatic,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,81892.62
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,10475.28,10475.28,10475.28,TRY,Peugeot 301,729671416,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,31425.840000000004
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,54595.09,54595.09,54595.09,TRY,Peugeot 2008,743071576,1,1,1,5,Compact,5,Automatic,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,163785.27
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,27297.54,27297.54,27297.54,TRY,Peugeot 2008,743071676,1,1,1,5,Compact,5,Automatic,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,81892.62
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,11968.76,11968.76,11968.76,TRY,Renault Megane,729671321,1,1,1,5,Compact,5,Automatic,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,35906.28
Istanbul Airport,IST,TR,Istanbul,2,2023-07-25,10:00,2023-07-27,10:00,0,10474.07,10474.07,10474.07,TRY,Fiat Tipo Aegea,735434046,1,1,1,5,Compact,5,Automatic,Unlimited km,Eren Rent A Car,5.1,5.0,5.3,6.3,5.4,5.2,3.8,5.2,119,2,31422.21
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,64.76,64.76,64.76,EUR,Volkswagen Polo,721437206,1,1,1,4,Economy,5,Manual,600 kilometres per rental,OK Mobility,8.3,8.7,8.2,9.6,8.3,8.6,7.2,8.1,3210,2,194.28000000000003
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,70.64,70.64,70.64,EUR,Citroen C3 Aircross,721437256,1,1,1,5,Intermediate,5,Manual,600 kilometres per rental,OK Mobility,8.3,8.7,8.2,9.6,8.3,8.6,7.2,8.1,3210,2,211.92000000000002
